ACCIDENT_NO,LATITUDE,LONGITUDE
T20220007148,-37.726122,144.850251
T20220007146,-34.18396,142.157753
T20220007144,-37.568877,144.716371
T20220007141,-37.726153,144.769357
T20220007135,-37.429102,142.75899
T20220007134,-38.101192,145.186423
T20220007132,-38.080746,145.203801
T20220007129,-37.698456,144.931899
T20220007123,-38.180745,144.386204
T20220007119,-36.866885,147.288274
T20220007524,-37.693912,145.001296
T20220007261,-37.972427,145.238581
T20220010770,-37.477887,141.425292
T20220007444,-38.068557,145.336752
T20220008165,-38.134932,144.35146
T20220009083,-38.173396,144.574402
T20220007295,-38.184061,145.994306
T20220007948,-37.85293,144.981628
T20220007303,-37.292596,149.216309
T20220007307,-37.761765,144.971054
T20220007218,-38.570618,145.567395
T20220007214,-37.765862,144.972715
T20220007210,-36.877108,146.32189
T20220007171,-36.590606,145.860192
T20220007168,-37.91463,145.127288
T20220007161,-38.376843,144.807912
T20220007245,-37.826305,145.034665
T20220007228,-38.078962,145.431526
T20220013108,-37.845229,144.792384
T20220007243,-34.230226,142.097859
T20220027681,-37.863801,144.76993
T20220007198,-37.916683,145.115997
T20220007192,-37.048391,143.739001
T20220007195,-37.215637,145.406163
T20220007191,-38.050572,145.257484
T20220007237,-37.85538,145.217194
T20220008271,-37.781032,144.99669
T20220012900,-38.521386,145.339096
T20220007205,-38.061432,145.360896
T20220007202,-37.195459,145.711093
T20220007186,-37.890081,145.340567
T20220007602,-37.744752,144.910234
T20220007184,-38.024588,145.256503
T20220011771,-38.073191,145.494315
T20220008837,-38.00495,145.273631
T20220007200,-37.967568,146.977703
T20220007208,-37.91155,145.122498
T20220009390,-37.615433,144.908882
T20220007246,-37.689004,144.952343
T20220008417,-37.625845,145.002297
T20220007238,-37.923881,145.201584
T20220007244,-37.712026,145.028939
T20220007242,-38.027101,145.203051
T20220007247,-37.774262,145.467547
T20220007430,-36.591882,143.84268
T20220007353,-37.910097,145.090217
T20220007174,-38.38338,142.193324
T20220007239,-38.038123,144.186657
T20220007433,-38.706228,143.349723
T20220007222,-38.197473,145.171409
T20220007784,-38.160455,144.350313
T20220007240,-37.653401,145.17008
T20220007234,-37.877221,145.086098
T20220007235,-38.154144,144.360424
T20220008696,-37.856744,144.982542
T20220007281,-38.316162,144.98947
T20220007284,-38.141227,144.294534
T20220007297,-37.752133,144.935963
T20220007315,-38.068944,145.298453
T20220007685,-37.803463,145.178028
T20230021945,-38.055008,145.288486
T20220009367,-38.454406,145.221156
T20220008874,-37.995516,145.209414
T20220007681,-37.77394,145.026023
T20220007263,-38.040207,145.218651
T20220007267,-37.986478,145.145389
T20220007319,-38.003159,145.207926
T20220007320,-38.183023,145.495651
T20220007492,-37.861718,145.065099
T20220007323,-37.749039,145.03358
T20220007325,-37.487898,144.591265
T20220007326,-37.807133,144.967344
T20220007327,-37.831265,144.94444
T20220028557,-37.86753,145.211491
T20220007270,-38.366881,142.463772
T20220007328,-37.925592,145.213794
T20220007334,-38.090852,145.776711
T20220007336,-38.071593,145.480029
T20220007275,-37.845106,144.784447
T20220007276,-37.822134,144.955557
T20220008308,-38.463965,144.910634
T20220017942,-37.827628,144.961528
T20220007280,-38.142513,144.356057
T20220007367,-38.045857,145.341006
T20220007370,-38.097019,145.469832
T20220007374,-37.638617,144.913132
T20220007728,-37.91921,145.158594
T20220007486,-38.382689,142.481568
T20220007750,-37.818131,144.957414
T20220007765,-37.69074,144.971905
T20220007664,-38.075702,145.289231
T20220007415,-36.139958,144.770668
T20220008194,-37.798978,145.25237
T20220007322,-37.577267,144.722453
T20220007936,-37.845687,144.985024
T20220007661,-37.756752,144.975559
T20220007463,-37.735898,144.982335
T20220007397,-37.582389,143.867563
T20220008087,-37.913018,145.125103
T20220008368,-37.929696,145.185604
T20220007673,-37.759368,145.066426
T20220011089,-38.165998,144.314966
T20220007250,-37.85779,144.992239
T20220007255,-36.126008,146.855211
T20220007257,-37.765354,144.840171
T20220007530,-37.96922,145.757969
T20220013412,-37.946853,146.698509
T20220007389,-37.887591,145.048047
T20220008013,-37.489755,144.472899
T20220007373,-37.775118,144.881819
T20220007372,-37.892381,145.324347
T20220007340,-37.899355,145.07854
T20220007341,-37.92154,145.062065
T20220007344,-37.835295,144.804589
T20220007621,-37.804046,144.958534
T20220007371,-37.932962,145.080729
T20220007592,-37.864429,145.410878
T20220007385,-36.751453,144.285248
T20220008111,-37.247229,145.187133
T20220007395,-36.125357,147.334094
T20220007390,-37.847395,145.189089
T20220007368,-38.089656,145.967867
T20220007454,-37.686226,144.538681
T20220012454,-37.839166,144.992982
T20220007424,-37.892587,145.365818
T20220007383,-36.705094,146.916405
T20220007411,-37.831645,144.98885
T20220009749,-37.550724,144.233745
T20220020837,-37.997194,146.039094
T20220007365,-37.917336,144.987343
T20220011627,-37.960457,145.047815
T20220007782,-37.829465,147.614446
T20220007440,-37.911794,147.715968
T20220007364,-37.926872,145.081869
T20220007363,-38.006223,145.104176
T20220009921,-37.803019,144.977657
T20220007351,-37.776457,145.118153
T20220007382,-37.584944,148.918534
T20220007380,-37.851255,144.988754
T20220007379,-37.821638,145.227317
T20220007375,-37.787962,144.940598
T20220007428,-37.076841,144.124551
T20220007408,-37.831438,145.016231
T20220009419,-37.686141,145.067384
T20220008186,-37.844143,144.781858
T20220007418,-37.727178,144.891046
T20220008524,-38.062312,145.3568
T20220007478,-38.131547,144.338136
T20220007413,-38.199562,145.143265
T20220007472,-38.143539,145.123352
T20220008094,-37.80916,144.95266
T20220007481,-37.768802,144.999126
T20220007420,-37.689465,144.957981
T20220009595,-37.882684,145.389384
T20220007476,-37.806994,145.20994
T20220007635,-38.085472,145.302904
T20220011077,-37.839216,144.993517
T20220008421,-37.815894,145.227321
T20220007884,-37.924733,145.35868
T20220007479,-37.70457,144.960378
T20220007892,-37.793615,144.947453
T20220007412,-37.925879,145.138871
T20220007461,-37.07049,144.228823
T20220007453,-37.621251,145.003326
T20220011365,-35.486472,143.699618
T20220007519,-36.88678,145.940126
T20220007824,-37.496375,144.482876
T20220007465,-37.827975,147.616325
T20220007416,-37.742633,144.735697
T20220007451,-38.066576,144.292706
T20220007484,-37.606911,144.702673
T20220007468,-38.254231,145.603314
T20220007794,-36.37761,145.526258
T20220007485,-37.700826,145.058147
T20220007431,-36.069106,145.450475
T20220007462,-37.797481,144.970488
T20220007469,-38.289844,146.539793
T20220007426,-36.518293,145.431838
T20220007450,-37.809339,145.247532
T20220007887,-37.701127,145.22548
T20220007471,-37.418883,144.543724
T20220007435,-37.545919,143.823077
T20220011075,-37.648957,145.029978
T20220007502,-37.71642,145.136967
T20220007552,-37.639384,145.045523
T20220007557,-38.195769,144.386782
T20220007558,-37.999055,145.174421
T20220007501,-36.313593,145.273836
T20220008444,-37.859809,144.977314
T20220007537,-37.797952,144.974877
T20220007706,-38.098192,145.488878
T20220007707,-37.842904,145.270396
T20220007533,-37.751534,144.976543
T20220007560,-37.777837,144.966795
T20220007561,-37.295763,144.949267
T20220007563,-37.584421,144.903068
T20220007500,-37.827237,144.962837
T20220007532,-37.742724,145.053857
T20220007564,-37.741318,144.966553
T20220007490,-38.130661,144.338307
T20220007567,-37.730014,144.923916
T20220007568,-37.644125,144.929045
T20220009721,-38.203695,145.154462
T20220007487,-37.773024,144.931579
T20220007612,-38.07002,146.073264
T20220007611,-37.789175,144.940026
T20220007509,-38.055543,145.304321
T20220010477,-38.021824,145.313899
T20220007587,-36.264702,142.396924
T20220007528,-38.00011,145.082675
T20220007544,-37.756185,145.100731
T20220007504,-38.374661,145.839363
T20220007508,-36.484265,145.268333
T20220007507,-34.33651,142.220951
T20220007527,-37.789236,144.922875
T20220007493,-37.967632,145.194885
T20220007543,-36.820759,142.014065
T20220007540,-37.577337,144.724108
T20220008870,-38.042002,145.141361
T20220007526,-36.124944,144.752193
T20220007523,-36.769845,144.134859
T20220007512,-38.195782,145.846831
T20220007498,-37.717208,145.020358
T20220007503,-37.714751,144.726727
T20220007538,-37.779761,144.974695
T20220008098,-37.851069,144.779563
T20220009989,-37.874206,145.110551
T20220007569,-37.757683,144.945058
T20220007499,-38.09297,144.346863
T20220007585,-36.168934,147.850688
T20220007615,-37.968876,145.1963
T20220007590,-37.879386,145.000517
T20220007662,-37.762238,144.77135
T20220007642,-37.687954,145.216247
T20220007658,-37.256088,144.968274
T20220007606,-37.856069,145.315856
T20220007603,-37.70394,145.000355
T20220007632,-37.900811,145.138358
T20220007653,-37.831858,144.811718
T20220007599,-37.81472,144.963377
T20220007843,-37.742269,144.966429
T20220007637,-37.866489,145.061468
T20220007816,-37.925774,145.145434
T20220007638,-38.205421,146.510271
T20220007716,-37.790812,144.920405
T20220008401,-38.029938,145.279907
T20220008386,-36.812776,144.979761
T20220008379,-38.08428,145.456524
T20220007721,-37.770211,144.950438
T20220007579,-37.884333,145.282349
T20220007647,-37.783399,145.017384
T20220007633,-37.826782,144.959113
T20220008638,-36.126658,144.747551
T20220007701,-37.71512,145.11535
T20220008306,-37.811187,144.993653
T20220007770,-37.786648,145.38055
T20220007627,-36.015039,146.001685
T20220008361,-37.80432,144.696044
T20220007626,-37.934603,145.048332
T20220007651,-38.193307,145.21715
T20220007654,-36.114846,146.868626
T20220007687,-37.773061,144.801745
T20220008279,-37.9064,145.008373
T20220007693,-37.718264,144.871925
T20220008627,-37.751398,145.350921
T20220007717,-37.641519,143.527593
T20220007679,-37.731499,144.665588
T20220007671,-37.821512,144.973422
T20220008402,-37.897608,145.148377
T20220007806,-38.188934,146.486977
T20220007941,-37.798572,144.987463
T20220007670,-38.003599,145.251007
T20220008397,-37.850081,145.018278
T20220007682,-38.343081,145.644999
T20220009311,-37.941091,145.101339
T20220007703,-37.850593,145.119005
T20220010099,-37.885732,145.012407
T20220007672,-37.8242,144.866143
T20220007722,-38.163242,144.353431
T20220007726,-36.761102,144.273591
T20220007727,-38.180332,144.426794
T20220007781,-37.777146,144.828706
T20220008134,-37.821372,145.058441
T20220008940,-37.827213,144.962913
T20220007729,-38.090475,145.844441
T20220008192,-37.809092,145.248617
T20220007686,-37.770434,145.132097
T20220007840,-37.886964,145.147427
T20220007733,-37.798457,144.979582
T20220007668,-37.794568,144.900386
T20220011774,-38.057704,145.338855
T20220007777,-37.766365,144.99203
T20220007756,-37.775474,144.737447
T20220007751,-37.744203,144.993939
T20220007746,-38.097861,144.309988
T20220007739,-37.649381,144.841432
T20220007709,-37.906733,145.000894
T20220007715,-37.966739,145.012251
T20220007735,-37.81601,144.957048
T20220016213,-38.239293,146.404414
T20220008850,-38.039885,145.332319
T20220010794,-37.706094,144.738936
T20220008784,-37.744603,144.997452
T20220008230,-37.816899,144.964383
T20220009302,-37.860858,145.015622
T20220007769,-37.712953,145.045996
T20220007881,-37.919022,145.161346
T20220009476,-37.675258,144.929692
T20220007863,-37.894759,145.114348
T20220007861,-36.023119,146.14155
T20220007847,-37.894099,144.734662
T20220007842,-35.818047,144.197309
T20220007839,-37.758932,144.441247
T20220007835,-37.727515,144.963679
T20220007834,-37.913157,145.114961
T20220007833,-37.56019,143.861095
T20220007827,-38.208072,142.313886
T20220007825,-38.198819,146.532886
T20220007817,-37.853078,145.001782
T20220007812,-37.749782,148.367044
T20220016183,-37.905022,145.048028
T20220007811,-36.743566,144.274233
T20230017802,-36.376972,145.400164
T20220007790,-37.703194,145.106842
T20220008662,-37.793167,144.965304
T20230006908,-37.578457,144.71011
T20220007785,-37.907115,145.158546
T20220007783,-37.803011,145.008946
T20230001673,-37.784822,144.959386
T20220007780,-37.862804,145.074573
T20220007772,-37.902166,145.216668
T20220008359,-38.284669,145.15417
T20220007771,-37.812189,144.970215
T20220007761,-37.84744,144.67893
T20220025378,-37.802842,144.926933
T20220008260,-37.760937,144.925975
T20220007875,-37.709238,145.020274
T20220007868,-37.779129,144.874857
T20220007865,-37.813281,144.968319
T20220007927,-37.855212,145.111339
T20220014232,-37.810717,145.230723
T20220007924,-37.664167,144.925417
T20220007856,-37.913841,145.166721
T20220008332,-37.725715,145.11587
T20220007919,-37.952037,145.216902
T20220007880,-37.924811,145.052246
T20220007879,-37.533932,144.955857
T20220007876,-37.741661,144.908527
T20220007929,-38.112949,144.264394
T20220007931,-38.162309,144.356669
T20220007974,-34.394768,142.276208
T20220015747,-38.314003,142.463868
T20220007899,-37.811299,144.961809
T20220007916,-37.80648,144.991885
T20220007912,-38.064639,146.769546
T20220007911,-37.786046,144.959238
T20220007910,-38.075464,144.368939
T20220007902,-37.942962,145.068252
T20220007901,-38.00495,145.273631
T20220007895,-37.81907,144.954149
T20220007894,-36.387,145.426956
T20220007893,-38.106633,147.064233
T20220007886,-37.822778,144.931113
T20220007885,-34.203439,142.170016
T20220009798,-37.789879,144.958758
T20220007977,-37.662649,144.922644
T20220007976,-37.807052,145.132872
T20220007975,-38.233012,145.11233
T20220007942,-38.20315,145.078676
T20220007983,-37.16027,142.495976
T20220012970,-37.814674,145.009189
T20220012371,-37.475306,145.024667
T20220008009,-37.850532,144.706348
T20220008032,-38.088626,145.327298
T20220007933,-37.650589,143.883869
T20220007954,-37.875341,144.976877
T20220008015,-37.816645,145.031885
T20220008069,-37.783743,145.626188
T20220007952,-37.799221,145.118262
T20220007973,-37.810133,144.949987
T20220007957,-38.236585,145.057872
T20220010363,-37.890481,145.183983
T20220007972,-37.818684,144.963207
T20220007969,-37.899642,144.024209
T20220007997,-37.934598,145.306252
T20220007963,-37.683126,144.661239
T20220007951,-37.823732,145.044778
T20220007960,-37.787409,145.125026
T20220007962,-38.358332,142.285427
T20220007934,-36.772894,144.258216
T20220007959,-38.077536,142.390378
T20220008011,-36.684685,147.998095
T20220009546,-37.883866,145.606888
T20220007947,-37.846605,145.062025
T20220008311,-38.434765,143.622592
T20220008318,-37.828709,145.12154
T20220007996,-37.611621,144.710346
T20220007995,-37.640986,144.93139
T20220007992,-37.972609,145.277705
T20220007991,-38.128581,145.490318
T20220007990,-37.800025,144.789266
T20220008096,-38.062506,146.226944
T20220007982,-37.816272,147.648467
T20220008204,-37.855496,145.05206
T20220008047,-37.794355,144.979138
T20220008046,-38.0415,145.412636
T20220008761,-38.34301,144.970802
T20220008775,-37.806881,144.90255
T20220008116,-37.842873,145.023877
T20220008795,-37.744416,144.910386
T20220008036,-35.507446,142.849624
T20220008045,-38.747211,143.279855
T20220008014,-38.094608,145.255329
T20220008044,-37.718474,145.691531
T20220008107,-37.678025,144.048413
T20220008017,-38.133215,147.075532
T20220008414,-37.799845,144.992987
T20220008042,-37.809779,144.889855
T20220008020,-37.644255,144.957066
T20220008021,-37.757023,144.977842
T20220008040,-37.896993,144.639288
T20220008039,-37.758935,144.939339
T20220008024,-38.058204,145.389012
T20220008026,-38.479143,145.641397
T20220008037,-37.786975,145.306088
T20220008030,-37.799839,144.992923
