ACCIDENT_NO,LATITUDE,LONGITUDE
T20230019408,-37.490165,145.212366
T20230023809,-37.80871,144.973059
T20230019603,-37.570799,144.903065
T20230019596,-38.115081,144.339813
T20230019470,-37.97103,145.223389
T20230019391,-37.746903,144.919209
T20230019460,-37.971445,145.204551
T20230019742,-37.833322,144.809643
T20230020234,-37.735867,144.902853
T20230019418,-37.909645,145.499627
T20230019513,-37.86817,144.988819
T20230019384,-37.75856,144.74617
T20230019496,-37.509147,144.286256
T20230019388,-34.200876,142.153618
T20230019409,-38.001663,145.23482
T20230019412,-37.760909,144.790158
T20230019400,-37.809239,144.952365
T20230019444,-37.395883,143.870423
T20230021268,-37.588652,144.157995
T20230019420,-37.62074,145.029187
T20230019497,-38.31557,142.475762
T20230019876,-36.763836,144.286113
T20230019840,-37.930464,145.434578
T20230019390,-37.891508,145.430566
T20230019376,-38.076199,145.67473
T20230019373,-37.728847,144.984066
T20230019365,-38.023164,145.125658
T20230019416,-36.130465,146.880399
T20230019413,-37.859389,145.051325
T20230024284,-37.591734,147.697525
T20230019445,-37.76939,145.025042
T20230019747,-36.365149,146.302389
T20230019456,-38.71717,143.710404
T20230019458,-37.718371,144.954496
T20230019671,-37.722,144.891686
T20230019883,-37.859442,144.902219
T20230021867,-37.830158,144.814675
T20230019428,-37.791844,144.889384
T20230019673,-37.67545,144.014083
T20230019466,-37.68635,144.567788
T20230019471,-34.260817,141.585485
T20230019463,-37.248353,144.612588
T20230022624,-37.885981,144.982134
T20230019474,-37.75468,144.801008
T20230019617,-38.002639,146.081574
T20230019478,-37.716822,144.836836
T20230019830,-36.82617,146.144382
T20230019575,-37.60493,143.758166
T20230019485,-38.07789,145.122869
T20230019571,-37.970055,145.215022
T20230019672,-37.777452,145.004845
T20230021172,-37.81107,144.869732
T20230020094,-37.709481,144.820216
T20230019578,-37.816644,145.192334
T20230020562,-37.605957,145.094639
T20230019570,-37.788161,145.319881
T20230019484,-38.055196,147.025239
T20230019518,-37.758241,145.059021
T20230019520,-37.731572,145.085419
T20230019532,-38.067211,145.303098
T20230019533,-37.807294,144.968846
T20230023715,-38.108127,145.792607
T20230019537,-37.997784,145.275175
T20230019577,-37.756692,144.727647
T20230019479,-37.908567,145.043369
T20230019568,-37.769422,144.895957
T20230020350,-37.644849,144.835876
T20230019488,-36.380984,145.352068
T20230019499,-38.05623,144.389428
T20230019566,-37.686157,145.062491
T20230019501,-37.831156,144.847593
T20230019564,-38.103758,145.140221
T20230019558,-37.81832,145.0803
T20230019557,-37.885132,145.097651
T20230019503,-38.039212,145.210457
T20230019508,-37.557234,143.827599
T20230023587,-38.003656,145.080064
T20230019562,-37.82969,145.012699
T20230019549,-36.129477,144.675326
T20230026170,-37.81234,144.962284
T20230020452,-37.810945,144.870132
T20230028368,-37.841921,144.939269
T20230019544,-37.968076,145.194603
T20230019712,-37.816586,144.962788
T20230019604,-38.170934,144.319037
T20230020928,-37.912248,145.164985
T20230019630,-38.165982,145.828532
T20230023075,-37.912317,144.46232
T20230019581,-37.648799,145.066137
T20230019938,-38.171158,144.346876
T20230023010,-37.6729,144.596768
T20230021987,-37.844771,144.651361
T20230019853,-37.724725,148.445764
T20230019640,-37.751681,144.61226
T20230019635,-37.656126,145.129525
T20230020874,-37.694437,145.039177
T20230019589,-37.803145,144.969553
T20230019720,-37.738366,144.990022
T20230020341,-37.75594,144.926098
T20230019639,-38.112708,145.27952
T20230019658,-37.941744,147.143494
T20230019636,-37.869101,145.121969
T20230019608,-37.886321,145.017269
T20230019634,-37.687559,144.605776
T20230019595,-37.600636,145.095735
T20230019633,-38.075998,144.388831
T20230019631,-37.786899,144.850112
T20230020068,-37.876657,145.257621
T20230019642,-37.742825,144.909239
T20230020676,-37.798658,144.775245
T20230019645,-36.383157,145.398914
T20230019704,-37.821779,144.965793
T20230020213,-37.70956,144.890534
T20230019611,-37.874117,145.059903
T20230019615,-37.872178,145.245522
T20230019653,-37.531922,144.947015
T20230019768,-37.933177,145.156971
T20230019625,-37.73375,144.96524
T20230019626,-37.829826,144.654016
T20230019655,-37.703403,145.091876
T20230019601,-37.686829,145.048776
T20230020927,-37.86608,145.027556
T20230019614,-37.847826,147.610154
T20230019685,-38.196747,144.318581
T20230019709,-37.812466,144.953921
T20230019708,-37.799309,144.987654
T20230020140,-37.61392,144.613728
T20230019707,-37.859108,145.267386
T20230019762,-37.794519,144.958197
T20230019701,-37.68379,144.433711
T20230020767,-38.077695,145.239726
T20230019697,-38.095423,145.261833
T20230019691,-37.163435,144.344863
T20230019687,-37.90861,145.078025
T20230019916,-37.93889,145.080259
T20230020642,-37.848481,145.006109
T20230023007,-37.727688,144.793555
T20230019761,-37.934692,145.047449
T20230021558,-37.933273,145.099365
T20230019714,-38.036177,145.355452
T20230021272,-38.268401,144.411681
T20230020171,-38.07092,145.475201
T20230022504,-37.812978,144.88482
T20230019675,-38.097209,144.334143
T20230021009,-37.747725,144.575706
T20230020463,-37.794078,144.985112
T20230020070,-38.072436,145.194473
T20230019758,-37.096,144.117723
T20230019749,-37.973364,145.537212
T20230020312,-37.679141,144.912355
T20230019683,-37.648449,144.991594
T20230019738,-38.145429,144.335458
T20230019734,-37.710819,145.048468
T20230019732,-37.768997,144.886703
T20230019728,-37.850415,145.117555
T20230019844,-37.813712,144.957323
T20230019846,-36.728749,144.306977
T20230019682,-37.634064,144.993334
T20230019668,-37.758847,145.061811
T20230020673,-37.820535,144.809833
T20230025214,-37.784395,145.107706
T20230019665,-37.908151,145.074257
T20230019663,-37.82564,144.936436
T20230019727,-37.711414,144.822307
T20230023487,-37.907115,145.158546
T20230019722,-38.148232,144.360305
T20230019773,-38.150912,145.151225
T20230019719,-37.8748,144.718402
T20230019718,-36.146531,146.925974
T20230019715,-37.896848,144.666309
T20230019711,-37.740584,145.027335
T20230019786,-38.479129,145.952745
T20230019710,-37.749686,144.946398
T20230021544,-37.855153,145.05316
T20230019794,-37.905986,145.05582
T20230019746,-36.379985,145.393752
T20230019793,-37.788078,145.549974
T20230019748,-37.777146,144.828706
T20230019777,-38.275632,144.490322
T20230019775,-37.755248,144.919889
T20230019750,-37.842092,144.703983
T20230019766,-37.778471,145.078713
T20230019752,-37.960357,145.358318
T20230020781,-38.016592,145.293181
T20230019789,-37.406497,144.966453
T20230019788,-38.142569,144.353689
T20230019763,-38.153523,145.133132
T20230019787,-37.63728,144.574226
T20230019753,-37.738479,144.970081
T20230019783,-38.022245,145.253923
T20230019756,-37.696006,145.022195
T20230019757,-37.83801,144.986589
T20230019778,-38.256316,145.580196
T20230020023,-38.199611,146.533118
T20230019838,-36.000261,145.821957
T20230020189,-37.695952,144.774401
T20230019848,-37.826058,145.251508
T20230019735,-37.847134,145.045325
T20230020006,-37.81253,145.124334
T20230019760,-37.730972,144.933604
T20230019832,-37.56183,143.855309
T20230019801,-37.934539,144.728428
T20230020087,-37.662289,144.984753
T20230020632,-37.781354,144.865413
T20230019842,-38.170844,144.71841
T20230029767,-37.824863,144.966944
T20230021834,-37.887223,144.635127
T20230020412,-37.875027,145.253614
T20230019805,-37.851,144.831991
T20230019802,-37.596762,145.062302
T20230019782,-37.934603,145.048332
T20230019797,-38.053848,145.207593
T20230019796,-37.769345,145.064904
T20230020069,-38.180954,144.401133
T20230020694,-37.583813,143.838591
T20230020085,-38.113928,145.167525
T20230021457,-37.596717,144.255765
T20230020166,-37.727527,144.96368
T20230020083,-37.835359,144.971371
T20230023451,-37.788252,144.949935
T20230020831,-37.660593,145.027872
T20230020188,-37.957425,145.051845
T20230020920,-37.812466,144.953921
T20230021400,-37.802141,144.969717
T20230019890,-37.825612,144.936901
T20230019821,-38.17063,144.391442
T20230019820,-37.97791,145.270228
T20230019814,-37.864106,144.77628
T20230019808,-37.812306,144.962173
T20230019877,-38.060196,145.119506
T20230019841,-38.02175,144.288435
T20230019859,-38.370289,144.908636
T20230020766,-37.582159,143.839892
T20230020755,-37.783929,145.099686
T20230019831,-37.661117,144.924117
T20230021598,-37.949579,145.075201
T20230019915,-37.926849,145.105285
T20230019925,-37.689463,144.957936
T20230019858,-37.592211,145.518875
T20230019852,-37.87297,145.129527
T20230019874,-37.753757,145.06249
T20230020098,-38.076196,144.367784
T20230022167,-36.169559,146.924111
T20230019862,-37.800063,145.056614
T20230021012,-37.841268,145.265037
T20230020112,-36.687182,144.154318
T20230019954,-37.804181,145.178029
T20230020305,-37.890745,145.097209
T20230019951,-36.1296,145.643882
T20230019948,-37.582423,143.86084
T20230019947,-37.953928,145.067242
T20230019942,-37.834505,144.964071
T20230019985,-37.625797,145.227801
T20230019936,-38.019329,143.65948
T20230019934,-37.57557,145.482863
T20230019931,-36.122503,146.888054
T20230019929,-38.197762,146.289503
T20230019922,-38.127169,145.32551
T20230019920,-37.862309,144.979886
T20230019917,-38.064384,145.325681
T20230019910,-37.890268,145.387797
T20230019909,-37.987989,145.251308
T20230020088,-37.680307,145.849587
T20230020606,-37.823222,144.98908
T20230019900,-37.729427,144.815029
T20230019903,-37.948707,143.397486
T20230021863,-37.692175,144.958193
T20230019907,-37.607805,145.189877
T20230022520,-37.944657,145.139618
T20230020270,-37.822167,145.005939
T20230020252,-37.557283,146.232452
T20230023285,-38.220779,146.471544
T20230019928,-36.660197,147.128391
T20230019972,-37.858242,144.695002
T20230019970,-37.85025,144.980887
T20230021090,-37.640678,144.930143
T20230019962,-37.817453,144.967438
T20230019995,-36.153199,144.999587
T20230020753,-37.91766,145.111742
T20230020029,-38.044101,144.171809
T20230020212,-37.896125,144.716862
T20230019976,-37.799974,144.994308
T20230019988,-37.899088,145.124427
T20230019990,-36.396555,146.545029
T20230019992,-37.981163,145.210333
T20230019993,-37.881069,144.663516
T20230020039,-38.309547,146.27056
T20230019994,-37.845175,144.676336
T20230022769,-37.742334,144.782915
T20230019996,-37.799925,145.192834
T20230019998,-37.869148,145.271255
T20230019999,-37.582483,143.860829
T20230020000,-37.658247,144.701802
T20230020003,-36.588259,146.761046
T20230020185,-37.97215,145.23393
T20230020004,-37.762247,145.083416
T20230020007,-37.860374,144.800919
T20230020052,-37.78647,144.845976
T20230020528,-37.444587,144.500469
T20230020028,-38.364925,142.501185
T20230020506,-37.974835,145.258215
T20230020048,-37.982627,145.074217
T20230020027,-37.686316,144.433307
T20230023068,-38.756341,146.137877
T20230020005,-38.233145,146.438544
T20230020026,-37.993439,145.222554
T20230020298,-38.058347,145.338523
T20230020030,-38.075419,145.496306
T20230020115,-38.288601,143.839295
T20230020025,-37.449464,144.981015
T20230020024,-38.283071,145.068596
T20230020022,-37.597765,143.826478
T20230020021,-37.701696,144.575305
T20230020046,-37.784336,144.969735
T20230020043,-37.528627,144.906914
T20230020774,-38.436806,146.92143
T20230020020,-38.379841,142.518163
T20230020038,-37.107832,144.095044
T20230020019,-38.342646,144.940751
T20230020265,-37.094961,144.20385
T20230020054,-37.840019,145.07664
T20230020017,-37.861801,144.811493
T20230020057,-37.693846,145.721758
T20230020950,-37.075245,145.378911
T20230020283,-38.422745,146.946492
T20230020787,-37.764486,144.980105
T20230019979,-37.696799,144.975996
T20230020143,-37.82874,145.121826
T20230020145,-37.821797,144.895857
T20230020475,-37.670685,145.080261
T20230020161,-36.225806,147.106591
T20230020129,-37.847644,144.091707
T20230020272,-37.844106,145.033988
T20230020127,-37.648516,144.994706
T20230020126,-37.688233,144.413076
T20230020119,-37.892553,145.013738
T20230020118,-38.258581,144.545169
T20230020117,-38.105138,145.182138
T20230020113,-37.787497,145.125041
T20230027823,-37.779972,145.088567
T20230020109,-37.774598,144.939692
T20230020105,-37.840267,144.848797
T20230020062,-37.447088,144.979819
T20230020073,-36.29654,142.846542
T20230020132,-37.817875,144.962167
T20230020075,-38.154499,144.353567
T20230020077,-38.182849,145.33566
T20230020079,-37.73242,144.938333
T20230020097,-37.751087,145.046108
T20230020081,-37.779646,145.078692
T20230022958,-37.839355,145.269441
T20230020092,-36.454785,145.181703
T20230020091,-36.354617,146.327801
T20230020090,-38.018136,144.40462
T20230027441,-38.512807,146.865504
T20230020943,-37.793881,144.7509
T20230024618,-37.809926,145.239042
T20230022546,-38.027782,145.264929
T20230020096,-38.071808,145.346856
T20230020130,-37.688109,144.882479
T20230020136,-37.854279,145.165422
T20230020056,-37.751963,145.135183
T20230020131,-38.00346,145.210369
T20230020496,-37.771601,145.018213
T20230021467,-38.008256,145.112475
T20230020095,-37.555459,143.854045
T20230020080,-37.783347,145.017394
T20230020191,-37.642572,144.991871
T20230020196,-37.769358,144.999092
T20230020093,-37.810112,144.96587
T20230020211,-38.485312,145.468001
T20230020291,-37.72761,145.147465
T20230020146,-38.234212,143.14946
T20230020151,-37.805517,145.254104
T20230020152,-37.809323,144.952416
T20230020153,-38.348712,143.591215
T20230020154,-37.868805,144.975583
T20230020155,-38.118501,145.298515
T20230020157,-36.410495,145.431847
T20230020163,-37.93762,145.192754
T20230020165,-37.750982,144.605096
T20230020168,-37.525824,144.947995
T20230020173,-37.918806,145.158651
T20230020176,-37.865054,144.68623
T20230020178,-37.742352,144.798697
T20230020182,-36.396716,145.46193
T20230020190,-38.075876,145.674786
T20230020241,-38.085674,144.363301
T20230021016,-38.359367,141.605498
T20230020227,-38.352008,144.925768
T20230020226,-37.767102,145.199317
T20230020224,-37.642695,144.946755
T20230020223,-37.793207,144.896201
T20230020222,-37.701599,144.879808
T20230020221,-37.682337,144.73893
T20230020220,-37.638244,144.931044
T20230020808,-37.959419,145.112772
T20230020214,-37.490002,144.590789
T20230020201,-37.906398,145.160899
T20230020199,-38.025379,145.134444
T20230020193,-37.90795,145.072602
T20230022093,-38.131947,145.133508
T20230020306,-37.293462,144.927977
T20230020511,-37.987672,145.19938
T20230023143,-37.667228,144.955101
T20230020905,-38.238703,146.427837
T20230020748,-38.001725,145.07789
T20230022279,-38.184927,145.218738
T20230021105,-38.11151,144.33436
T20230020364,-38.240706,142.910958
T20230020292,-38.151661,144.351985
T20230022437,-38.041456,145.304211
T20230024660,-36.782612,144.265266
T20240005108,-36.793838,144.23784
T20230025985,-37.882252,145.090403
T20230020703,-37.756922,145.021409
T20230020447,-37.852724,144.731271
T20230020386,-37.953615,145.080541
T20230020308,-37.906526,145.061781
T20230020309,-38.450284,145.243503
T20230020285,-36.09924,145.46999
T20230020295,-38.111087,144.345756
T20230020698,-37.527668,143.875747
T20230020240,-37.788865,145.102399
T20230020255,-37.557377,143.855025
T20230020773,-37.782863,144.822289
T20230020263,-37.838144,144.976048
T20230020378,-37.799591,144.990445
T20230020317,-37.910988,144.999301
T20230020284,-38.370298,144.844449
T20230020246,-37.764828,144.943766
T20230020268,-36.963427,144.116083
T20230020288,-37.729264,144.816067
T20230020243,-37.732544,145.027483
T20230020248,-36.359731,146.303738
T20230020353,-37.864868,144.703809
T20230020282,-38.335377,143.555794
T20230020745,-37.851237,145.124607
T20230020334,-38.168876,145.221478
T20230020254,-38.190369,145.484268
T20230020280,-37.800487,144.966965
T20230020322,-38.07453,145.335626
T20230020438,-37.787854,144.926649
T20230020244,-36.254133,142.369092
T20230020461,-37.935405,145.208074
T20230020508,-37.907677,145.160678
T20230020318,-38.179566,144.37497
T20230020303,-38.060256,145.448576
T20230021547,-37.804003,144.900368
T20230020313,-37.810997,144.988768
T20230020232,-37.794926,144.991655
T20230020297,-37.750161,144.832783
T20230020236,-37.842757,145.022939
T20230020237,-37.679005,144.554738
T20230020239,-36.767122,144.261792
T20230020245,-37.918999,145.325333
T20230020310,-36.329018,145.39836
T20230020344,-37.734469,145.049195
T20230023753,-37.972796,145.239145
T20230020499,-37.661222,145.030805
T20230020493,-37.764667,144.943795
T20230020450,-37.89257,145.126812
T20230020405,-37.725559,145.048037
T20230020402,-36.026504,147.784631
T20230021027,-37.799845,144.992987
T20230023058,-37.70414,144.915647
T20230020401,-37.80652,144.984322
T20230020398,-37.781802,145.123939
T20230020395,-37.364552,144.96363
T20230020955,-38.363666,142.478504
T20230020751,-37.746121,144.839123
T20230020389,-37.49006,144.608479
T20230020742,-36.878797,147.253856
T20230020387,-38.005513,145.226033
T20230020390,-37.040887,145.100064
T20230020385,-38.075384,145.493847
T20230020384,-37.872163,144.780641
T20230021560,-37.799278,144.997099
T20230020383,-37.813601,145.087632
T20230021204,-38.150837,144.268722
T20230022278,-37.58815,145.113856
T20230020330,-37.761671,145.012768
T20230020335,-36.393568,145.405808
T20230020351,-37.887179,144.610437
T20230020352,-37.825475,147.634477
T20230020354,-37.828905,144.999769
T20230020816,-37.770037,144.766448
T20230020357,-37.838331,145.171873
T20230020358,-38.232689,143.1499
T20230020359,-37.647786,145.030173
T20230020361,-37.805379,144.995273
T20230020362,-36.583832,144.96099
T20230020365,-37.922846,145.442785
T20230021038,-37.757204,145.316421
T20230020366,-37.779895,145.568584
T20230024180,-37.811984,145.336782
T20230020453,-37.850578,144.706754
T20230020367,-38.109975,145.309718
T20230020368,-34.188926,142.153099
T20230026222,-38.023734,144.406737
T20230020671,-37.813757,145.232388
T20230020373,-37.987833,145.118553
T20230022600,-37.851626,145.030051
T20230020374,-37.775335,144.824815
T20230020375,-37.767971,145.095234
T20230021437,-37.816468,144.979048
T20230020841,-37.827023,145.122152
T20230020377,-36.16518,146.567518
T20230021584,-37.78036,144.981894
T20230020472,-37.979671,145.221781
T20230021436,-37.804227,144.9603
T20230022405,-37.817355,145.152214
T20230020459,-38.268789,145.565558
T20230020457,-37.82531,144.849091
T20230020430,-38.10733,145.16442
T20230020517,-37.917127,145.121271
T20230020465,-37.756035,145.064635
T20230020754,-37.749648,145.373397
T20230020425,-37.849892,145.042929
T20230020711,-38.083904,144.357308
T20230020485,-37.635978,144.931282
T20230020460,-37.893,145.08738
T20230020479,-38.131155,145.234377
T20230020414,-36.759364,144.283047
T20230020455,-38.154163,145.147988
T20230021546,-37.78174,144.959759
T20230020473,-38.103251,145.330263
T20230020490,-38.124395,145.673275
T20230021508,-38.075488,145.343305
T20230020478,-37.893912,145.139325
T20230020470,-37.736037,145.012884
T20230020422,-37.852058,145.134113
T20230020456,-38.114782,145.332122
T20230020420,-38.207187,146.166387
T20230020434,-37.785948,144.93917
T20230020436,-37.675177,143.482519
T20230020445,-37.699684,145.111392
T20230020462,-37.839201,144.993258
T20230020448,-38.179194,146.193191
T20230020469,-37.697025,144.927745
T20230021236,-36.318916,146.842449
T20230020949,-38.196514,144.361541
T20230021359,-37.605688,143.869061
T20230020491,-38.12649,145.18216
T20230020416,-38.448314,145.872191
T20230020480,-37.899886,145.075764
T20230020464,-37.793087,145.302831
T20230020415,-37.905455,145.189376
T20230020835,-38.641922,143.664127
T20230020502,-37.990782,145.144708
T20230020504,-37.808835,144.966282
T20230020838,-37.868464,145.031371
T20230020602,-36.526145,145.371734
T20230020532,-37.580815,144.936005
T20230020534,-37.967844,145.316999
T20230020535,-37.73943,144.852471
T20230020527,-37.941468,145.166058
T20230020538,-37.79014,144.886889
T20230020539,-37.682901,144.549251
T20230022284,-37.726367,144.771272
T20230020523,-37.670799,144.433361
T20230023126,-38.438836,144.920913
T20230020520,-37.908208,145.590993
T20230023087,-37.952935,145.553637
T20230021947,-37.625953,145.136538
T20230021234,-37.820709,145.367497
T20230020516,-37.536471,144.733539
T20230020510,-38.198932,144.3153
T20230020878,-37.977309,145.016713
T20230020585,-37.807184,144.884551
T20230020583,-37.432604,144.28247
T20230024935,-37.592719,143.891938
T20230022001,-38.084864,145.295764
T20230020571,-37.808611,143.760643
T20230020566,-38.040759,145.281459
T20230022508,-38.146144,145.125019
T20230020700,-37.879043,144.695804
T20230023915,-37.704436,144.959643
T20230021527,-37.885565,146.096459
T20230020689,-37.990793,145.144817
T20230020959,-37.294449,145.567805
T20230020514,-37.883274,144.992264
T20230020500,-38.209754,144.326667
T20230020515,-37.844065,144.846072
T20230021601,-38.07002,146.073264
T20230020512,-37.657435,145.020047
T20230020529,-37.797159,144.967558
T20230024056,-37.939683,145.133538
T20230021618,-37.839685,144.997149
T20230021044,-37.729761,144.890538
T20230020561,-37.781647,144.791685
T20230020560,-37.730127,144.575343
T20230020559,-38.074173,145.271256
T20230020557,-37.688809,144.957695
T20230020554,-38.257314,146.487378
T20230020553,-37.220151,144.416666
T20230020551,-37.712771,145.152118
T20230020542,-37.732453,145.446648
T20230022824,-37.791219,144.88962
T20230023545,-38.031528,145.307395
T20230020592,-37.883567,145.083555
T20230020591,-38.356519,144.902958
T20230020876,-37.849986,145.307017
T20230021855,-37.985701,145.164363
T20230020595,-37.688195,144.524433
T20230020597,-37.908376,145.590386
T20230020582,-37.788089,144.92884
T20230020599,-38.153154,145.13273
T20230020605,-37.482479,145.753019
T20230020567,-37.322084,144.499434
T20230020600,-37.869418,144.831175
T20230021305,-37.833978,144.964908
T20230020608,-37.821624,145.026368
T20230020611,-38.096493,145.293097
T20230020613,-37.936901,145.064192
T20230020594,-37.781399,144.754778
T20230020614,-37.784313,145.232826
T20230022042,-37.942719,145.052173
T20230020615,-37.285802,142.939073
T20230020624,-38.10925,145.161192
T20230020625,-38.383261,142.192996
T20230020627,-37.254391,143.188977
T20230021891,-37.871598,145.148502
T20230020630,-37.864735,144.775891
T20230020765,-37.256893,144.46136
T20230020633,-37.762374,145.173666
T20230020762,-37.76941,145.230371
T20230025391,-37.416673,144.979091
T20230020635,-37.704387,144.632148
T20230020923,-37.545687,145.483641
T20230020913,-37.759704,145.172999
T20230028579,-38.072725,146.233269
T20230021365,-37.798188,145.063025
T20230022157,-37.727071,144.777562
T20230022621,-37.594007,145.033727
T20230020680,-37.646996,145.050583
T20230021332,-37.779341,144.960067
T20230021451,-37.235275,145.025852
T20230020712,-37.585654,144.918274
T20230020570,-38.33583,144.316823
T20230020784,-37.850219,144.980643
T20230020670,-37.773838,145.313443
T20230020697,-38.126927,144.339253
T20230020695,-36.806056,145.347361
T20230025150,-37.934109,145.191134
T20230020725,-37.96156,145.188556
T20230020726,-38.031353,145.297617
T20230021431,-37.701794,144.92381
T20230020692,-37.860971,145.292862
T20230021368,-37.757974,144.792245
T20230021347,-38.115149,145.298918
T20230020674,-37.704002,144.96058
T20230022304,-37.547898,144.879422
T20230023395,-36.399028,145.413308
T20230023232,-37.826777,144.997735
T20230020763,-37.685556,145.180136
T20230023186,-37.471665,144.956784
T20230020770,-38.151097,144.366238
T20230020652,-37.665555,145.01081
T20230020672,-37.499096,145.147204
T20230020715,-37.805554,144.90562
T20230020702,-38.212717,143.159862
T20230020701,-37.893489,145.309294
T20230024438,-37.706974,145.027837
T20230021311,-38.047447,145.348232
T20230021934,-37.849986,145.307017
T20230020664,-37.819478,145.316968
T20230020639,-37.732092,145.049554
T20230020852,-38.111164,145.300793
T20230020658,-37.68724,144.536593
T20230020648,-34.196606,142.085456
T20230020653,-38.069989,147.089692
T20230020650,-37.934827,144.995757
T20230020657,-37.809158,144.982649
T20230020720,-38.054011,145.252121
T20230020719,-37.942193,145.166866
T20230020644,-37.204281,145.057116
T20230020645,-37.985263,145.3115
T20230020654,-37.981766,145.138872
T20230020826,-37.778775,144.250726
T20230021524,-38.060136,145.299949
T20230020779,-37.842342,144.718369
T20230020775,-37.542079,143.796203
T20230020727,-38.213706,144.142925
T20230026918,-37.783379,145.06273
T20230020737,-37.691944,145.104653
T20230020732,-37.635179,144.598761
T20230020735,-34.196732,142.165973
T20230020843,-37.823427,145.042218
T20230020750,-37.291271,144.805933
T20230020752,-37.742724,145.053857
T20230020757,-38.114384,144.350251
T20230024786,-37.119481,144.383772
T20230020897,-37.953908,145.148051
T20230027977,-38.0077,145.291883
T20230027191,-37.690133,145.027426
T20230020895,-37.891542,144.629183
T20230021249,-37.07812,144.203951
T20230020804,-37.789629,145.310038
T20230021061,-37.846581,144.671323
T20230026260,-37.874613,144.738071
T20230026050,-38.022761,144.411985
T20230020820,-38.381875,142.48801
T20230020819,-37.681901,144.698276
T20230021490,-37.923185,145.195474
T20230020814,-38.338148,143.575775
T20230020812,-38.14724,144.335131
T20230020810,-38.165915,145.347469
T20230021627,-37.687136,144.697195
T20230020800,-37.7549,144.739785
T20230020782,-38.22313,146.468395
T20230020799,-37.727574,144.791093
T20230029519,-38.072064,146.329714
T20230020922,-37.809032,144.982536
T20230020743,-37.545866,145.000486
T20230020794,-37.779778,145.312301
T20230020791,-37.770306,144.951223
T20230020805,-38.147038,145.117281
T20230020862,-36.75021,144.291354
T20230020863,-37.790568,145.291634
T20230020867,-38.186888,144.455512
T20230020868,-37.8731,145.233015
T20230020870,-37.825669,147.626427
T20230022060,-37.863896,144.825509
T20230020875,-37.837896,144.995944
T20230021680,-38.115578,144.354368
T20230020902,-38.155818,144.383063
T20230020880,-37.589131,144.895088
T20230020882,-37.87009,145.130062
T20230020885,-37.845858,145.133589
T20230020886,-37.755057,145.056376
T20230020887,-37.763431,144.757291
T20230020889,-38.118244,145.250746
T20230021343,-37.821643,144.749379
T20230023272,-37.799532,144.955868
T20230021289,-37.789891,144.95888
T20230020834,-37.966971,144.557247
T20230020840,-37.687862,144.999628
T20230021281,-37.869142,145.008883
T20230020898,-37.891909,142.801141
T20230020842,-37.804773,144.966233
T20230020837,-38.175421,144.34267
T20230020845,-37.781253,144.932607
T20230020911,-36.114368,146.867849
T20230020849,-34.211544,142.183692
T20230023138,-34.215265,142.125836
T20230020855,-34.586629,142.776509
T20230023899,-37.830512,145.012655
T20230020925,-37.790641,144.988772
T20230020856,-37.846821,144.9938
T20230023966,-37.83819,145.046285
T20230020932,-38.190908,146.284245
T20230020859,-37.568482,143.864185
T20230020937,-37.75864,144.987908
T20230020963,-37.710354,144.903152
T20230020926,-37.859924,145.009212
T20230020924,-37.837122,144.719513
T20230020986,-36.386283,145.067806
T20230020915,-37.685522,144.921876
T20230020974,-36.067116,147.150855
T20230029848,-37.915829,145.017692
T20230020954,-37.96219,145.150528
T20230020957,-38.126496,145.319705
T20230020958,-38.166,145.112569
T20230020945,-37.600302,144.952071
T20230020944,-37.92608,145.099088
T20230020914,-36.070131,146.084893
T20230020939,-37.76184,144.944302
T20230020912,-37.876009,145.089246
T20230021661,-37.971079,145.223689
T20230022537,-37.731902,144.854353
T20230020908,-37.699468,144.657976
T20230020952,-37.376251,145.076848
T20230022523,-37.7841,144.983164
T20230020964,-38.115149,145.298918
T20230020933,-37.990709,145.081351
T20230020965,-38.077416,145.367523
T20230021251,-37.915428,145.134546
T20230020966,-37.694719,144.916145
T20230021233,-38.028083,145.243966
T20230020991,-37.788308,145.520271
T20230020935,-37.932811,145.156153
T20230020934,-38.029932,145.222423
T20230020981,-38.082548,145.278998
T20230021010,-37.647383,144.840096
T20230020982,-35.472368,143.08136
T20230020968,-37.748513,144.732845
T20230020983,-38.00068,145.225643
T20230020995,-37.664803,144.931052
T20230020975,-37.644616,145.026318
T20230021024,-38.096946,141.608985
T20230021083,-37.641269,144.934865
T20230021082,-38.321573,145.183002
T20230021023,-36.113048,145.981027
T20230021018,-37.766613,145.091271
T20230021439,-37.984619,145.212103
T20230021443,-37.801841,144.99265
T20230021017,-37.673059,145.149504
T20230021013,-38.100926,145.141826
T20230021007,-38.159982,145.318589
T20230021346,-37.810009,144.99051
T20230021763,-37.956491,145.044132
T20230027856,-37.96743,145.19515
T20230021253,-37.810992,144.967271
T20230021254,-37.81755,144.99936
T20230022612,-37.973742,145.246465
T20230021982,-37.751267,145.065341
T20230021046,-36.920271,145.644109
T20230021273,-38.020589,145.30234
T20230021463,-37.800229,144.893905
T20230022401,-37.846277,145.059095
T20230021387,-37.812475,145.235357
T20230021003,-37.761286,145.310414
T20230021079,-37.798857,144.641018
T20230021078,-37.809603,144.972912
T20230023155,-37.81975,144.989662
T20230021074,-37.882743,145.165244
T20230021064,-37.829289,145.121716
T20230021063,-38.135987,145.461496
T20230022014,-37.949758,145.208643
T20230021056,-36.804224,144.232595
T20230021050,-37.899318,144.745364
